seed,theta1,theta2,theta3,target_vf,mesh_size,radius,beta_heaviside,beta_grf,N,E0,nu,p,C11,C12,C13,C14,C15,C16,C21,C22,C23,C24,C25,C26,C31,C32,C33,C34,C35,C36,C41,C42,C43,C44,C45,C46,C51,C52,C53,C54,C55,C56,C61,C62,C63,C64,C65,C66
1533804442,0.6724994097625528,0.22290057534201452,0.37671947735924555,0.4068540865601698,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,2761.338209323851,365.797108311457,335.4470699541892,-14.117606520600502,8.310647817265078,-83.69837544597989,365.79673973660243,1356.4832467495241,164.7241569657306,33.78551458631903,1.8762017808719362,-142.97315536899913,335.44674288198996,164.72399761210784,1791.076026468269,28.574251700473575,-18.884004070175585,-24.252670353927773,-14.117709815012047,33.78586496406773,28.57409834493096,170.08265461580984,-13.621166938452335,-6.168189090884381,8.310583391535259,1.8763107367908909,-18.884000924081025,-13.621084016195546,405.7231332986365,-3.556080540008531,-83.69902864030277,-142.9727353359176,-24.252481894354304,-6.168143668827867,-3.555875657555532,435.8061028177399
1384816909,0.6164520853143619,0.19618245179178165,0.16158782849482686,0.7266501884347231,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,11461.700139712075,2069.253407398937,3318.8836059274945,-2.097596876683989,-35.34692543612533,-132.9146190962543,2069.253337738068,5997.5616683883045,1697.1474782043047,50.753294743613125,-29.564493597819276,-159.11489580938144,3318.883480813886,1697.147287231497,10405.702310347118,6.57249658226739,-44.99935436382654,-72.72419874547985,-2.0976931387116373,50.75312523943988,6.572372178096069,1416.418664913571,-71.81363479556484,-36.664358059731,-35.34693089226586,-29.56440411016641,-44.99933644795942,-71.81358845685506,3366.7935239959897,2.7688596949873783,-132.9146651570331,-159.1150327857115,-72.72420228329808,-36.664374067639386,2.768902437669854,1912.8024928810448
3206142124,0.3422304923322041,0.04455478920665024,0.4268558861698961,0.3709043761484344,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,1890.181613465408,60.74468956544064,348.14480734163755,15.790184539756035,-55.3905165647378,-49.11797825560354,60.74480738857131,380.8823867933539,79.17714102555318,-10.749638281305746,-8.920160967555104,-64.11751975924246,348.1449863458893,79.17727965161183,1979.7229200098823,-5.935400599584422,-45.65968884251756,-19.451951177465496,15.790200117762698,-10.749592644363192,-5.935515445811259,134.26871378625808,-9.52247680213813,2.20424576597459,-55.39033073232337,-8.920075598744388,-45.65979101874801,-9.522568730563991,412.54056376580263,21.754363819464313,-49.11775858964077,-64.11740566121446,-19.4519939870174,2.2044020841239536,21.754373622690828,149.19690500129707
1394632787,0.6796416550403966,0.25985922995321237,0.1466565318507068,0.9061590257479566,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,19448.92151643011,7350.44061070539,7038.387111753875,-92.97239782839007,-12.878314369131928,24.86294443662552,7350.4405360337905,19183.52187875949,6897.577462601043,-127.7762358280583,-3.626596937931245,28.84326763442246,7038.386971706311,6897.577427554013,17917.390970952187,-146.134027432383,13.109893935345946,25.859563990650948,-92.97247090699216,-127.77629282426372,-146.13409023177587,5186.38864943652,17.351077480368225,14.571750280568798,-12.878190570834798,-3.626515730682471,13.109936978300043,17.351117213925217,5388.259297764203,-53.86261986792233,24.862964827710424,28.843353556989367,25.859501289020443,14.57176108366018,-53.86262066930744,5655.090957722142
2367475796,0.010432342664643619,0.0896401546898328,0.0827362157270919,0.4855813572750878,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,120.82448511820105,18.201976552734315,36.35131780182825,-0.32003016672007234,1.112148351757686,-3.5914827416276607,18.202453513238602,5288.650964710376,1555.8692460555167,-25.632644627559664,0.08346371166817236,-2.59627745162539,36.35181603784768,1555.8691998995996,7591.400552314743,-34.51089093526905,0.25627506161020763,-1.632469643607909,-0.3199081940378167,-25.632603306733948,-34.510871448992425,1824.8713172809184,-0.3007475270813876,-0.09971250474067281,1.1126985074262015,0.08332149777271922,0.2565044053095823,-0.30052339328345334,37.22063821961778,0.27257167417215006,-3.5916507296602274,-2.595697854273,-1.6322246872435686,-0.10001598221503459,0.2724158009642607,31.78543333347687
1880657792,0.5082781527527918,0.5742502350574179,0.28534100259871514,0.3311604669923073,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,983.6806177631317,245.14715795328874,281.1544706022356,-4.951228014659399,-38.98588073386205,30.35086570909931,245.14729628118198,1451.3631829780209,224.58369812895452,-5.425260569195589,-2.8566661734309284,-36.501189322398126,281.1543612702094,224.5835297297731,1216.694307626332,83.96302235417559,-10.892320134172092,-2.0194706888317513,-4.951236979265369,-5.425203239412192,83.96284348492762,209.83655555228796,-3.319686126654192,8.67704347581356,-38.986141056648236,-2.856672079660111,-10.89249622713883,-3.3196738182934498,278.29169997544017,-2.63048595163267,30.3509244069816,-36.50115827429013,-2.0195967559842916,8.676963510743512,-2.6305593761978705,204.80586994383276
222748193,0.22978751712116366,0.6370441054636772,0.35945255256236336,0.7534420360779097,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,11167.802682631585,3288.32722470517,2969.873501412534,-208.84217793562846,-23.0013192124856,82.50366463582777,3288.3273581082653,10322.323207430025,3014.437746598094,-412.01427914477995,15.980980734903781,9.01846138063005,2969.87363904976,3014.437612047428,9460.930305007503,-363.4265010649113,-15.477348602478298,3.8292668990463703,-208.84215821526885,-412.0143378343929,-363.4264485767306,2800.670733448144,7.50593340075362,23.49359133024824,-23.00142176428171,15.980914170370095,-15.4775048483204,7.505953981007283,2781.948488184136,-134.81502994152478,82.50364637240125,9.01853416604866,3.829262627447662,23.493542076707225,-134.81499243398713,3094.280666794724
1953410050,0.30841330262300415,0.17581545606517043,0.4309902491442378,0.5995153531525896,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,6304.481039978185,1288.704837717521,1655.678728326929,33.71004588725785,412.05894302389413,30.658242838193374,1288.7045780034532,4923.064421479871,1285.5785413880424,132.69484650396194,127.435228261915,3.950055296377579,1655.6786171643862,1285.5786289662701,6361.071062797775,30.513564285769863,228.54901167712453,12.182803355947213,33.71015376157326,132.6947969547821,30.513658830763458,1317.753408690743,-14.374782490196141,84.5701967889827,412.0590108077212,127.43537877838136,228.5491456009386,-14.374729786836365,1723.0204606787045,38.66506913148099,30.658084299348317,3.9500568688291384,12.182794785962233,84.57021232937069,38.6650094692098,1405.1217605554782
3744231420,0.40698401635476894,0.6509245113066928,0.7742850901762403,0.42312095921157844,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,1234.8653229493743,383.08167247410046,354.51915211253885,55.79859806404155,-34.793833402235926,91.53623486629171,383.08185415817087,2942.6670557016605,523.8964233787112,-32.674171507291646,-83.16224084662713,0.8645726988834771,354.518547539017,523.8964913142987,1831.6602739502046,-84.19528535022236,-160.27351840755358,28.301386979408154,55.798460884427115,-32.674186787896836,-84.19542027242774,706.1831246721277,28.85170525446318,-110.29074750758198,-34.79379836564876,-83.16215359166947,-160.27358374989637,28.851864256630602,402.4282171537528,33.425728289013875,91.53620133350962,0.8645814692820785,28.301150251118152,-110.29077021985366,33.42569376495979,433.5112224142732
4219425923,0.15686015513934037,0.03860282498977219,0.39973474933451336,0.804729885923581,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,14663.36944279694,4031.0528292184954,4597.698258060237,99.62348221379696,-147.99493842263564,-27.964643361122505,4031.0530098179015,11116.533215751591,3416.56302830206,226.51906845449295,-79.03801454979973,-45.750639392271545,4597.69811609267,3416.562641761683,12553.24645527235,145.92921684705442,-84.50633427064896,-20.611505772364573,99.62328287484252,226.51856315180382,145.92906418681088,2642.3928910534196,-17.753606819251317,-86.85068975069464,-147.99491398561693,-79.03823606709153,-84.50638671944246,-17.75367501406496,4006.6078439868197,72.9477864294839,-27.964714842871707,-45.750637974003276,-20.61152287079789,-86.85085398527441,72.94777440523788,3412.6270411508594
1227266294,0.21520896833870487,0.46040988061929067,0.1276321942859741,0.5738619589588132,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,7980.142345628097,2108.5955719997214,634.0408089253785,-17.043487675168468,4.934220737178949,88.89287282572228,2108.595646319421,7299.863140289398,728.5899483920886,-28.380946275793345,5.142562931869365,73.94499500642348,634.0410829984661,728.5900751192397,2184.692869064643,-48.49458099261474,57.136509703008095,49.852351776426275,-17.043374974149753,-28.380915313801417,-48.49445951591772,740.0116137936756,51.840491478220166,-16.173852397124435,4.934325050391243,5.142651200209032,57.136375909235944,51.84056718363754,667.4575727100074,-7.452539522518811,88.89292121834129,73.94501254684117,49.85244378704307,-16.173765751588046,-7.4525322183653335,2386.2908009378916
1640982064,0.6342270221109411,0.5245383118341775,0.1679444788325813,0.6128549954502451,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,8239.039422539925,1732.970234362635,1151.0888821415074,66.76811146023495,144.67505957272462,-39.52177024955267,1732.9701488538117,5268.142089289316,834.4034508489246,116.33873471193468,84.7911834742212,-37.890768802608775,1151.0885227454714,834.4034071413937,4113.306977788266,147.44151848933808,233.71569623309395,-23.465987022854332,66.76806550467204,116.33850446688419,147.44124807338454,972.7303402208789,39.56076432410596,32.54866527690226,144.67483589823615,84.79096876626004,233.71564245146982,39.56072409483855,1216.6537589745299,-4.973252917605492,-39.521605461065334,-37.890593540651366,-23.465874606284796,32.548640621721106,-4.97322317607348,1867.5034849498575
2001268030,0.06784653752600854,0.2234687344392272,0.6293638651780481,0.5690518297123374,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,4350.4167869107505,1455.0899581510646,1208.687067418942,67.22833345337872,-692.7417352010378,31.60024680456024,1455.089567149834,7212.864720483981,1506.189251483576,299.21110263630203,-215.48643192540447,82.36077765473684,1208.6867510269183,1506.1892654824553,3552.748991803851,141.55407026030213,-213.07978298335917,-2.502160530547653,67.22833066022072,299.2110596191338,141.55416336655315,1519.719737747149,-24.497875916546754,-279.37631351637305,-692.7419976618372,-215.48619555721555,-213.07987469515197,-24.497789005011082,1097.759728134115,109.6757976634334,31.599859957906382,82.3610001180976,-2.5019388856815707,-279.3762959214211,109.6757848015324,1619.1051031640895
3368732969,0.6011529297961095,0.23190907498396662,0.04564894864949484,0.9993770327406186,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,27779.372244368038,11895.701379504042,11900.584071093517,-0.1672011911850176,3.174632711818611,0.5412726369830698,11895.701379504379,27808.245146524714,11908.719425668365,-0.46422649372568026,1.3442895331453124,0.1849600751473123,11900.584071093903,11908.719425668854,27845.464649687743,-0.8089918012819499,5.144055657392922,0.1971997461771296,-0.16720119126791547,-0.4642264938133526,-0.808991801343991,7956.219425606707,0.10887980217290268,1.0985130239729,3.174632712096326,1.3442895334178335,5.144055657787944,0.10887980228953274,7949.021263104287,-0.16472966350256515,0.541272636555985,0.18496007505986836,0.19719974597753054,1.0985130242873875,-0.1647296632617124,7944.76214739946
1989589879,0.753322431908431,0.3958485643010485,0.2959734881788963,0.966761515022649,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,22898.277225282756,9528.565521099707,9415.062322743815,20.927575930587384,14.468396667082951,-31.31522972327466,9528.565521101084,23263.656097897132,9487.61219627002,31.125480481753456,10.252072579587256,-61.80356356283937,9415.062322740523,9487.612196271448,23039.156475862048,38.72563169976569,3.82825706297162,-22.921818296918843,20.92757593006402,31.125480479001773,38.7256316945531,6687.3623587458205,-19.78936310226309,9.293885702051389,14.468396663087118,10.252072580611618,3.828257063246861,-19.789363101430364,6622.528098990476,17.1834636427494,-31.315229722543638,-61.80356356509173,-22.921818297726237,9.293885702295388,17.183463641442568,6740.900074447458
